15
15
ROW 1
11"11 11 11 11 11 11 11 11 11 11 55 55 00 00 00 01 75 76 00 40 55 55 11 11 11 11 11 55 86 81 87 01 73 73 76 40 00 55 55 11 11 11 11 55 49 49 49 01 73 73 73 65 40 55 55 11 11 11 11 55 49 34 49 01 55 55 55 55 55 55 55 11 11 11 11 55 65 55 00 01 11 11 55 55 55 55 11 11 11 11 11 55 55 55 00 01 11 11 11 11 11 11 11 11 11 11 55 55 55 55 45 45 11 11 11 11 11 11 11 11 11 55 55 55 55 21 21 45 11 11 11 11 11 11 11 55 55 55 55 55 21 21 21 45 11 11 11 11 11 11 55 55 55 55 55 21 21 21 21 45 11 11 11 11 11 11 55 55 55 21 21 21 21 21 45 45 20 20 20 20 20 20 20 20 45 45 45 45 45 45 45 45 "
12"01 00 00 00 00 00 11 00 00 00 00 11 00 00 00 00 01 01 00 00 00 00 11 00 00 00 00 11 00 00 00 00 01 01 00 00 00 12 16 00 01 00 00 18 14 01 00 00 01 01 00 00 00 11 00 00 00 00 00 00 18 14 00 00 01 00 00 00 01 11 00 00 00 00 00 01 00 11 00 00 01 00 00 00 01 11 00 00 00 00 00 00 00 11 01 00 01 00 00 00 12 16 00 01 00 00 00 00 00 18 11 11 01 01 00 00 11 00 00 00 00 00 00 00 00 00 00 00 01 01 00 00 55 00 00 00 00 00 01 00 00 00 00 00 01 00 00 00 11 00 00 00 00 00 00 00 00 00 00 00 01 00 00 01 11 01 00 00 00 00 00 00 00 01 00 00 01 00 00 01 11 00 00 00 00 00 00 00 00 00 00 00 "
13"00 00 00 00 00 00 00 00 11 11 00 00 00 00 00 00 00 00 00 00 00 01 00 00 18 11 14 01 00 00 00 00 00 01 00 00 00 00 00 00 01 11 11 00 00 01 00 00 00 00 00 00 00 00 00 00 00 18 11 14 00 00 00 00 00 00 00 00 00 00 00 00 00 01 11 11 00 00 00 21 00 00 00 00 00 01 00 00 00 00 11 11 21 21 45 21 11 11 14 00 00 00 00 00 21 21 19 11 15 21 21 21 00 01 11 00 00 21 21 45 21 21 21 11 11 45 21 13 00 00 18 55 11 15 21 21 21 45 21 11 11 21 13 11 00 00 00 21 21 19 11 11 11 11 11 11 11 11 11 11 00 45 21 21 21 45 11 11 11 11 11 11 11 11 11 11 21 21 21 21 21 13 11 11 11 11 11 11 11 11 11 11 "
14"00 00 00 00 00 00 00 00 45 21 21 11 11 11 11 11 00 01 00 00 00 00 00 01 21 21 13 11 11 11 11 11 00 00 00 00 00 01 00 21 21 21 11 11 11 11 11 11 00 21 21 45 00 00 21 21 45 21 11 11 11 11 11 11 21 45 21 21 21 21 21 21 21 13 11 11 11 11 20 11 21 21 21 21 21 21 45 21 13 11 11 11 11 11 11 11 21 13 11 15 45 21 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
15"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 20 11 11 11 11 11 11 20 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 "
ROW 13
1 "01 01 01 01 00 00 00 00 00 00 01 01 01 01 01 01 01 01 01 00 00 00 00 00 00 00 00 00 01 01 42 01 01 01 00 00 00 00 42 40 42 00 00 00 01 01 01 01 01 42 00 00 00 00 40 40 40 00 00 00 01 42 01 01 01 01 01 00 00 00 42 40 42 00 00 00 01 01 01 01 01 01 01 01 00 00 00 00 00 00 00 01 01 01 01 42 42 01 01 01 01 00 00 00 00 00 00 01 01 01 01 01 01 01 01 01 01 00 00 00 00 00 01 01 01 42 01 01 01 01 01 42 01 01 00 00 00 01 01 01 01 01 01 01 01 42 01 01 01 01 01 00 00 00 00 00 01 01 01 01 01 01 01 01 01 01 01 00 00 00 00 00 00 01 01 42 01 01 01 01 42 01 01 01 01 01 01 00 00 01 01 01 "
2 "01 01 01 01 00 00 00 00 00 00 00 00 00 01 01 01 01 01 01 00 00 40 74 75 76 00 00 40 00 00 01 01 01 01 01 00 00 74 73 73 73 76 01 00 00 00 00 00 01 01 40 00 00 73 73 34 73 73 01 01 00 00 40 00 01 01 00 00 00 40 00 02 00 40 00 00 00 65 00 00 01 01 00 00 00 00 40 09 02 02 02 02 02 02 02 02 01 40 00 00 40 00 00 00 65 02 00 00 00 00 00 00 01 78 79 80 00 01 01 00 00 02 00 40 01 01 00 00 01 77 37 77 00 00 00 40 00 02 00 01 01 01 12 11 01 00 02 40 00 65 00 00 00 02 65 00 40 01 11 11 01 00 09 02 02 02 02 02 02 02 40 12 11 11 11 11 01 40 00 00 00 00 40 00 00 02 00 11 11 11 11 11 "
3 "01 01 01 01 01 00 00 00 00 40 00 00 01 01 01 01 01 01 01 01 40 00 00 00 00 00 00 00 00 01 01 01 00 00 01 00 00 78 80 78 80 00 00 00 00 40 00 01 00 40 00 00 00 77 34 77 77 00 40 00 00 00 00 00 00 00 00 65 40 40 02 40 40 00 00 00 65 00 00 00 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 00 00 00 00 40 02 42 02 40 00 00 00 40 00 00 00 00 00 40 00 40 09 02 02 40 00 01 00 00 00 00 00 11 14 00 00 40 40 40 02 40 00 00 01 01 00 40 00 11 11 11 14 00 00 00 02 65 00 40 01 01 01 00 00 11 20 11 11 00 00 00 02 00 00 01 01 01 40 00 00 11 11 11 11 40 00 00 02 00 00 01 01 01 01 00 00 "
4 "01 01 01 00 00 00 18 11 11 00 00 00 00 00 00 00 01 01 00 00 00 00 00 11 11 14 00 00 00 01 01 00 01 00 00 00 40 00 00 11 11 11 00 01 01 01 00 00 00 40 00 00 00 01 00 11 11 11 00 31 00 00 00 00 00 00 00 00 00 00 00 11 11 11 00 00 00 00 00 00 02 02 02 02 02 02 02 55 55 55 02 02 02 02 02 02 00 00 00 42 00 00 00 11 11 16 00 00 00 00 00 00 00 00 00 00 40 00 12 11 11 00 00 01 01 00 00 00 00 00 01 00 00 01 18 11 11 01 00 00 01 00 31 00 00 40 00 01 00 00 00 11 11 14 00 00 00 00 00 01 00 00 00 00 00 40 00 11 11 11 00 00 00 00 01 01 00 00 00 00 00 00 00 11 11 11 00 00 00 01 01 01 "
5 "00 00 00 00 00 00 02 00 00 00 00 00 00 01 01 01 00 00 01 00 00 00 02 00 00 00 00 00 00 01 01 01 00 00 00 00 00 00 02 00 00 00 00 00 00 01 01 01 00 00 00 00 00 00 02 00 00 00 01 00 00 00 01 01 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 01 02 02 02 02 02 02 02 02 05 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 02 00 00 00 01 00 00 01 00 00 00 00 00 00 00 00 02 00 00 00 00 00 01 01 00 00 00 00 01 00 00 00 02 00 00 00 00 00 01 01 01 00 00 00 00 00 00 00 02 00 00 01 00 00 01 01 01 01 00 00 00 00 00 00 02 00 00 00 00 01 01 01 01 01 01 01 00 00 00 00 02 00 00 00 01 01 01 01 "
6 "01 01 01 00 00 00 00 00 00 00 21 45 21 21 21 21 01 01 00 00 00 01 00 00 21 21 21 21 21 21 21 21 01 00 00 00 00 00 21 21 45 21 21 21 45 21 21 21 01 00 00 01 00 00 21 21 21 21 45 21 21 21 21 13 01 01 00 00 00 21 21 21 21 21 21 21 21 21 13 11 01 01 00 00 21 21 45 21 21 21 21 21 21 13 11 11 01 01 00 00 21 21 21 21 21 45 21 21 21 11 11 11 01 01 00 00 21 21 21 21 21 21 21 21 13 11 11 11 01 01 01 00 01 21 21 45 21 21 21 21 19 11 11 11 01 01 01 00 00 00 21 21 21 21 21 21 21 11 11 11 01 01 01 01 01 00 00 21 21 21 21 45 21 19 11 11 01 01 01 01 01 01 01 21 21 21 21 21 21 21 11 11 "
7 "21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 45 21 21 21 21 45 21 21 21 21 21 45 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 11 15 21 21 45 21 21 21 21 21 45 21 21 21 21 21 11 11 15 21 21 21 21 21 21 21 21 21 21 21 21 21 11 11 11 11 15 21 21 21 21 13 11 15 21 45 21 21 11 11 11 11 11 11 11 11 11 11 11 11 15 21 21 21 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
8 "21 21 21 21 21 21 21 21 21 21 45 45 45 45 45 45 21 45 21 21 21 21 45 21 21 21 21 45 45 45 45 21 21 21 21 21 21 21 21 21 21 45 21 21 21 45 21 21 21 21 21 45 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 13 11 11 15 21 21 45 21 21 21 21 21 21 13 11 11 11 11 11 11 15 21 21 21 21 21 21 13 11 11 11 11 11 11 11 11 11 11 15 21 21 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
9 "45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 21 21 21 45 45 21 21 21 21 21 21 21 45 45 45 45 21 21 21 21 21 21 21 45 21 21 21 21 21 21 21 45 21 21 21 21 21 45 21 21 21 21 21 21 21 21 21 13 21 21 21 21 21 21 21 21 45 21 21 21 21 13 11 11 21 21 21 21 21 21 45 21 21 21 21 13 11 11 11 11 21 21 13 15 21 21 21 21 21 21 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
10"20 20 11 11 11 11 20 55 55 11 11 11 11 11 11 20 20 11 11 11 11 11 11 55 55 11 11 11 11 11 11 20 20 11 11 11 11 11 11 55 55 11 11 11 11 11 11 20 11 11 11 11 11 11 11 55 55 11 11 11 11 11 11 11 11 11 11 11 11 11 55 55 55 55 11 11 11 11 11 11 11 11 55 55 55 55 55 55 55 55 55 55 55 55 11 11 11 11 55 55 55 11 55 55 55 55 11 55 55 55 56 11 11 11 55 55 56 11 56 55 55 11 11 56 55 55 57 11 11 56 55 55 57 11 57 55 55 56 11 57 55 55 11 11 11 57 55 55 11 11 11 55 55 57 11 11 55 55 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
11"45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 21 21 21 21 21 21 21 21 21 45 45 45 45 45 45 21 21 21 21 21 21 21 21 21 21 21 21 45 45 45 11 15 21 21 21 21 21 21 21 21 21 21 21 21 45 45 11 11 11 11 15 21 21 21 21 21 21 21 21 21 21 45 11 11 11 11 11 15 21 21 21 21 21 13 15 21 21 13 11 11 11 11 11 11 15 21 21 13 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
12"01 00 00 01 11 00 00 00 00 00 00 00 00 21 21 21 01 21 21 21 11 21 00 00 00 00 01 21 21 21 45 21 45 21 21 13 17 21 21 01 00 21 21 45 21 21 21 21 45 45 21 11 21 21 21 21 21 21 21 21 21 13 11 11 45 13 11 11 15 21 21 45 21 21 21 13 11 11 11 11 11 11 11 11 11 15 21 21 21 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
13"21 21 21 21 21 11 11 11 11 11 11 11 11 11 11 11 21 21 21 45 13 11 11 11 11 11 11 11 11 11 11 11 21 45 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
14"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 17 45 21 11 11 11 11 11 11 11 11 11 20 11 11 17 21 21 21 11 11 11 11 11 11 11 11 11 11 11 11 45 21 21 00 11 11 11 11 11 11 11 11 11 11 11 11 21 21 00 01 " 
15"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 17 21 45 21 21 21 21 21 19 11 11 11 20 11 17 21 21 21 21 21 21 45 21 21 45 19 11 17 45 21 45 21 21 00 00 00 00 00 00 21 21 21 21 45 45 21 21 00 01 01 00 00 00 00 01 00 00 45 21 45 45 00 00 01 01 01 00 00 01 00 00 00 00 00 01 01 01 01 01 01 01 01 01 00 00 00 00 01 01 01 01 01 01 "
ROW 14
1 "01 01 01 01 01 01 01 01 01 01 01 00 00 01 01 01 01 00 00 00 00 00 40 42 00 00 40 42 00 00 40 01 01 00 42 42 42 42 42 42 00 42 42 42 42 42 00 01 01 40 00 00 00 00 00 42 00 00 00 00 40 42 00 01 01 00 42 42 42 42 00 42 00 42 40 42 42 42 00 01 01 00 42 00 40 42 00 40 00 42 42 00 40 00 00 01 01 00 42 00 42 42 42 00 42 42 00 00 42 42 42 01 01 00 42 00 42 40 42 00 00 00 00 42 00 00 00 01 01 00 40 00 42 00 42 00 42 40 42 42 00 42 00 01 01 42 42 00 00 00 42 00 42 42 42 42 00 42 00 01 01 40 00 00 00 42 42 00 00 00 40 00 00 42 40 01 01 01 01 00 00 01 01 01 01 01 01 01 01 01 01 01 "
2 "01 00 00 00 00 00 00 00 00 02 00 18 11 11 11 11 01 40 00 01 00 00 00 00 00 02 00 00 18 11 11 11 01 00 00 01 01 00 40 00 00 02 00 00 00 00 18 11 01 01 00 00 00 00 00 00 40 02 00 00 40 00 00 00 01 01 00 40 00 00 00 00 00 02 00 00 00 00 00 00 01 01 01 00 00 00 03 02 02 02 02 02 02 02 02 02 01 01 00 00 40 00 02 00 00 00 00 00 00 00 00 00 01 78 79 80 00 00 02 40 00 00 01 00 01 00 00 00 01 77 34 77 00 00 02 00 00 00 01 01 00 40 00 00 01 40 02 40 40 00 02 00 00 40 00 00 00 00 01 01 01 40 09 02 02 02 07 00 00 00 00 00 01 01 01 01 01 01 01 01 01 01 01 00 00 00 01 01 01 01 01 01 "
3 "11 11 11 16 00 00 00 02 00 00 01 01 01 01 00 00 11 11 11 00 00 00 65 02 00 40 00 01 01 00 00 00 11 11 16 00 00 00 00 02 00 00 00 00 40 00 00 00 00 00 00 00 40 00 00 02 00 00 80 00 78 00 00 00 00 00 65 01 00 00 00 02 00 78 77 77 77 80 00 00 02 02 02 02 02 02 02 02 00 77 77 34 77 77 00 00 00 00 00 00 00 00 00 02 65 40 40 02 40 00 00 00 00 00 00 00 00 00 00 09 02 02 02 07 40 00 00 00 00 00 40 00 40 00 00 00 00 00 40 40 00 00 40 00 01 01 00 00 00 00 00 01 01 00 00 00 00 00 00 00 01 01 01 00 00 00 40 00 00 00 00 00 00 40 00 00 01 01 01 01 00 00 00 00 00 00 00 01 01 00 00 00 "
4 "00 00 00 00 00 00 00 11 11 11 00 00 00 01 01 01 00 40 00 00 00 00 00 11 11 16 00 00 00 00 01 01 00 00 01 01 00 40 12 11 11 00 00 00 00 31 01 01 00 00 00 01 00 00 11 11 16 00 00 00 00 00 00 01 40 00 00 00 00 12 11 11 00 00 00 01 00 00 00 01 00 00 00 40 00 11 11 11 00 00 00 01 01 00 00 01 00 01 00 00 00 18 11 11 14 00 01 01 01 00 00 01 00 00 00 00 00 00 11 11 11 00 00 00 01 00 00 01 00 00 00 40 01 00 18 11 11 31 00 00 00 00 00 01 40 00 00 00 00 00 40 11 11 14 00 00 00 00 00 01 00 00 01 00 00 00 00 11 11 16 00 00 00 00 01 01 00 00 00 00 40 00 12 11 11 00 00 00 00 00 01 01 "
5 "01 01 01 01 00 00 00 00 02 00 00 00 01 01 01 01 01 01 01 00 00 00 00 00 02 00 00 00 01 01 01 01 01 01 00 00 01 00 03 02 07 00 01 00 01 01 01 01 01 01 00 00 00 00 02 00 00 00 00 01 01 01 01 00 01 01 00 01 00 00 02 00 00 00 01 01 01 00 00 00 01 00 00 00 00 00 02 01 01 01 01 01 01 00 00 00 01 00 01 00 00 01 01 01 01 01 01 01 00 00 00 00 01 00 00 00 01 01 09 02 05 00 00 00 00 00 00 00 01 01 00 00 01 01 01 00 09 02 02 02 02 02 02 02 01 01 01 01 01 01 00 00 00 00 00 00 00 00 00 00 01 01 01 01 00 01 01 00 00 00 00 00 00 00 00 00 01 01 01 01 01 01 01 01 00 00 00 00 00 00 00 00 "
6 "01 01 01 01 01 01 01 21 21 21 21 21 21 21 11 11 01 01 01 01 01 01 00 21 21 21 21 45 21 13 11 11 01 01 00 01 01 00 21 21 21 45 21 21 21 11 11 11 00 00 00 00 00 21 45 21 21 21 21 21 21 11 11 11 00 00 01 00 00 21 21 21 21 21 21 21 13 11 11 11 00 00 00 00 21 45 21 21 21 21 21 21 11 11 11 11 00 00 00 21 21 21 21 21 45 21 21 13 11 11 11 11 00 00 00 21 21 21 21 21 21 21 13 11 11 11 11 11 02 02 00 21 21 21 21 21 21 21 11 11 11 11 11 11 00 00 00 21 21 45 21 21 21 13 11 11 11 11 11 11 00 00 01 00 21 21 21 45 13 11 11 11 11 11 11 11 00 00 00 00 00 21 21 21 11 11 11 11 11 11 11 11 "
7 "11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 "
8 "11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 17 21 11 11 20 11 11 11 11 11 11 11 17 21 21 21 45 21 11 11 11 11 11 11 11 11 11 17 21 21 45 21 21 00 11 11 11 11 11 11 11 11 11 45 21 21 00 00 00 00 11 11 11 11 11 11 11 11 17 21 21 00 00 00 00 00 11 11 11 11 11 11 11 11 21 21 21 00 00 00 00 01 "
9 "11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 21 19 17 45 21 21 19 11 11 11 11 11 11 11 11 11 21 21 21 21 21 21 45 21 19 17 21 21 21 19 11 11 00 21 45 21 00 21 21 21 21 21 45 21 21 21 45 19 00 00 00 00 00 00 00 00 45 21 21 21 01 21 45 45 00 00 00 00 00 00 00 00 00 00 00 00 01 01 45 45 01 01 01 01 01 01 00 00 00 00 01 01 01 01 01 01 "
10"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 17 21 11 11 17 21 21 45 19 11 11 11 11 11 17 45 21 21 17 21 45 21 21 21 21 21 19 11 17 45 21 21 21 00 45 21 21 00 00 00 45 21 21 21 21 21 21 21 00 00 45 45 00 00 00 00 00 00 21 21 21 00 01 01 01 00 01 01 01 00 00 00 00 00 01 01 01 01 01 01 01 01 "
11"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 17 21 45 19 11 11 11 11 11 17 45 21 19 21 45 21 21 21 21 45 19 11 17 45 21 21 21 21 21 21 21 21 45 00 00 21 21 11 45 21 21 45 00 00 21 00 00 00 00 00 00 00 21 55 21 21 00 00 00 01 00 00 00 00 00 00 00 00 01 11 00 00 00 00 00 00 00 00 01 00 01 01 12 11 11 16 00 00 00 01 00 00 00 01 01 01 01 01 11 01 01 01 00 00 00 00 00 00 00 "
12"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 21 45 19 11 11 11 11 11 11 11 11 11 11 11 11 11 21 21 21 45 21 19 11 11 11 11 11 11 11 11 11 11 00 21 21 21 21 21 21 45 19 17 21 45 21 19 11 11 00 00 00 01 00 21 45 21 21 21 21 21 21 21 21 21 00 00 00 00 00 00 00 00 21 21 01 00 00 45 21 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 "
13"11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 20 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 20 11 11 11 21 45 21 19 11 11 11 11 11 11 11 11 11 11 11 11 21 21 21 21 45 19 11 11 11 11 11 11 11 11 11 11 00 00 45 21 21 45 11 11 11 11 11 11 11 11 11 11 "
14"11 11 11 11 11 11 11 11 11 11 11 11 21 21 00 01 11 11 11 11 11 11 11 11 11 11 11 17 45 21 00 01 11 11 20 11 11 11 11 11 11 11 11 45 21 00 00 01 11 11 11 11 11 11 11 11 11 11 17 45 45 00 01 01 11 11 11 11 11 11 11 11 11 11 21 21 00 00 01 01 11 11 11 11 11 11 11 11 11 11 45 21 00 00 01 01 11 11 11 11 11 20 11 11 11 11 15 45 21 00 01 01 11 11 11 11 11 11 11 11 11 11 11 21 21 00 00 01 11 11 11 11 11 11 11 11 11 11 11 21 45 00 00 01 11 11 11 11 11 11 11 11 11 11 17 21 21 00 01 01 11 11 11 20 11 11 11 11 11 11 45 21 00 00 01 01 11 11 11 11 11 11 11 11 11 11 21 21 00 00 01 01 "
15"01 01 01 01 01 01 00 00 00 00 01 01 01 01 42 01 01 42 01 01 01 00 40 00 00 40 00 01 01 01 01 01 01 01 01 01 01 00 31 00 00 31 00 42 01 01 01 01 42 01 01 01 42 00 40 00 00 40 00 01 01 01 01 01 01 01 01 01 01 00 31 00 00 31 00 01 01 01 42 01 01 01 01 42 01 00 40 00 00 40 00 42 01 01 01 01 01 01 01 01 01 00 31 00 00 31 00 01 01 01 01 01 01 42 01 01 01 00 40 00 00 40 00 01 42 01 01 01 01 01 01 01 01 00 31 00 00 31 00 01 01 01 01 42 01 01 01 42 01 00 40 00 00 40 00 01 01 01 01 01 01 42 01 01 01 00 31 00 00 31 00 01 01 42 01 01 01 01 01 01 01 01 40 00 00 40 01 42 01 01 01 01 "
ROW 15
